origin,id,host_class,host_order,host_family,host_genus,host_species,virus_genus,virus_subgenus
HP3,713550408123263207,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Pestivirus,
HP3,5208394687897247576,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis niloticus,Phlebovirus,
HP3,8720672058088037373,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus kempii,Phlebovirus,
HP3,7155008689633892044,Mammalia,Rodentia,Muridae,Otomys,Otomys tropicalis,Phlebovirus,
HP3,7223947369191406850,Mammalia,Rodentia,Muridae,Pelomys,Pelomys isseli,Phlebovirus,
HP3,8004137976835899973,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys guyannensis,Phlebovirus,
HP3,6193946039932611720,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Phlebovirus,
HP3,3394721256054275357,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Phlebovirus,
HP3,1815709113848888499,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Phlebovirus,
HP3,2136432162010549843,Mammalia,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Phlebovirus,
HP3,8706518476168953766,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Phlebovirus,
HP3,9609660020957882003,Mammalia,Artiodactyla,Bovidae,Aepyceros,Aepyceros melampus,Phlebovirus,
HP3,4001230913475422169,Mammalia,Rodentia,Muridae,Micaelamys,Micaelamys namaquensis,Phlebovirus,
HP3,11509898096700916266,Mammalia,Artiodactyla,Bovidae,Antidorcas,Antidorcas marsupialis,Phlebovirus,
HP3,9768253902162122351,Mammalia,Rodentia,Muridae,Arvicanthis,Arvicanthis niloticus,Phlebovirus,
HP3,4265527393325310612,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Phlebovirus,
HP3,11819691291819379705,Mammalia,Artiodactyla,Camelidae,Camelus,Camelus dromedarius,Phlebovirus,
HP3,12990813455300788354,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus,Phlebovirus,
HP3,12399478322112030212,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,Ceratotherium simum,Phlebovirus,
HP3,18197344495804573811,Mammalia,Artiodactyla,Bovidae,Connochaetes,Connochaetes taurinus,Phlebovirus,
HP3,17802523802915664190,Mammalia,Chiroptera,Pteropodidae,Epomops,Epomops franqueti,Phlebovirus,
HP3,9263609301308783238,Mammalia,Chiroptera,Vespertilionidae,Glauconycteris,Glauconycteris argentata,Phlebovirus,
HP3,4236530650317442387,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros abae,Phlebovirus,
HP3,13644251911349716709,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros caffer,Phlebovirus,
HP3,8371675240739322855,Mammalia,Artiodactyla,Bovidae,Hippotragus,Hippotragus niger,Phlebovirus,
HP3,1444454872298628020,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Phlebovirus,
HP3,5762559797334808219,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus ellipsiprymnus,Phlebovirus,
HP3,2411960197311296225,Mammalia,Rodentia,Muridae,Mastomys,Mastomys erythroleucus,Phlebovirus,
HP3,3498014908498411408,Mammalia,Rodentia,Muridae,Mastomys,Mastomys huberti,Phlebovirus,
HP3,13594957925437294764,Mammalia,Chiroptera,Pteropodidae,Micropteropus,Micropteropus pusillus,Phlebovirus,
HP3,14154068675456204366,Mammalia,Chiroptera,Miniopteridae,Miniopterus,Miniopterus schreibersii,Phlebovirus,
HP3,13699916939814845345,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Phlebovirus,
HP3,16062345016675417183,Mammalia,Rodentia,Muridae,Rattus,Rattus rattus,Phlebovirus,
HP3,5408021288860589156,Mammalia,Artiodactyla,Bovidae,Syncerus,Syncerus caffer,Phlebovirus,
HP3,2029892699188442209,Mammalia,Rodentia,Muridae,Meriones,Meriones hurrianae,Phlebovirus,
HP3,11351197484891306305,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Phlebovirus,
HP3,4748694610827068493,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus,Phlebovirus,
HP3,3198810781347148131,Mammalia,Rodentia,Muridae,Tatera,Tatera indica,Phlebovirus,
HP3,17145218498524982093,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Phlebovirus,
HP3,11594710224502270109,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus kuhlii,Phlebovirus,
HP3,5669519416182743143,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Phlebovirus,
HP3,15685765231940608853,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Phlebovirus,
HP3,6858745624470325805,Mammalia,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,Phlebovirus,
HP3,12603893268423924507,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Phlebovirus,
HP3,6968495932178006224,Mammalia,Rodentia,Cricetidae,Myodes,Myodes glareolus,Phlebovirus,
HP3,1105430278355911303,Mammalia,Soricomorpha,Soricidae,Sorex,Sorex araneus,Phlebovirus,
HP3,8347362560280930475,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Picobirnavirus,
HP3,2990417721711197171,Mammalia,Cingulata,Dasypodidae,Chaetophractus,Chaetophractus vellerosus,Picobirnavirus,
HP3,13329199505290320489,Mammalia,Perissodactyla,Equidae,Equus,Equus asinus,Picobirnavirus,
HP3,16958014659693298645,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Picobirnavirus,
HP3,18019376204795803434,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Picobirnavirus,
HP3,2888604278943116444,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,Picobirnavirus,
HP3,16168899421878495533,Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,Picobirnavirus,
HP3,2119475759991856890,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,Picobirnavirus,
HP3,9237213913409385046,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,Picobirnavirus,
HP3,2138182094953381471,Mammalia,Primates,Hominidae,Pongo,Pongo pygmaeus,Picobirnavirus,
HP3,17719361199571174840,Mammalia,Carnivora,Felidae,Puma,Puma concolor,Picobirnavirus,
HP3,5132879232358722471,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus,Picobirnavirus,
HP3,15616237375615950375,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Picobirnavirus,
HP3,15854388707333110691,Mammalia,Rodentia,Cricetidae,Mesocricetus,Mesocricetus auratus,Pipapillomavirus,
HP3,15027961873005395125,Mammalia,Artiodactyla,Antilocapridae,Antilocapra,Antilocapra americana,Respirovirus,
HP3,1976036142641820291,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Respirovirus,
HP3,18397280947042332447,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,Respirovirus,
HP3,10410100001977062703,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus,Respirovirus,
HP3,16287282846787478212,Mammalia,Artiodactyla,Cervidae,Ozotoceros,Ozotoceros bezoarticus,Respirovirus,
HP3,16770404006914140408,Mammalia,Artiodactyla,Camelidae,Vicugna,Vicugna vicugna,Respirovirus,
HP3,13556426640520589842,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus ascanius,Respirovirus,
HP3,18416694744514010955,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Respirovirus,
HP3,18276151663497858987,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus ascanius,Respirovirus,
HP3,10215995628575111027,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus pygerythrus,Respirovirus,
HP3,426604937183998704,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Respirovirus,
HP3,665169569175783867,Mammalia,Primates,Cercopithecidae,Papio,Papio cynocephalus,Respirovirus,
HP3,3674645248051450829,Mammalia,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,Respirovirus,
HP3,74744079988501448,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,Respirovirus,
HP3,17446036318510648058,Mammalia,Rodentia,Caviidae,Cavia,Cavia porcellus,Respirovirus,
HP3,8598231179806248148,Mammalia,Rodentia,Cricetidae,Cricetus,Cricetus cricetus,Respirovirus,
HP3,6062213754993885830,Mammalia,Rodentia,Cricetidae,Mesocricetus,Mesocricetus auratus,Respirovirus,
HP3,1011679380915205342,Mammalia,Rodentia,Cricetidae,Microtus,Microtus agrestis,Respirovirus,
HP3,15338122531453663362,Mammalia,Rodentia,Muridae,Mus,Mus musculus,Respirovirus,
HP3,800174625052591306,Mammalia,Carnivora,Mustelidae,Mustela,Mustela nigripes,Respirovirus,
HP3,11433687070756131784,Mammalia,Rodentia,Cricetidae,Myodes,Myodes glareolus,Respirovirus,
HP3,17209991701642939118,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus,Respirovirus,
HP3,7779656129337230146,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus carolinensis,Respirovirus,
HP3,7840337722113700505,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Respirovirus,
HP3,7664958120364240698,Mammalia,Rodentia,Caviidae,Cavia,Cavia porcellus,Respirovirus,
HP3,5930267666838610251,Mammalia,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mitis,Respirovirus,
HP3,14736507278539690357,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Respirovirus,
HP3,6812087563097495609,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Rhadinovirus,
HP3,13555803320174328909,Mammalia,Artiodactyla,Bovidae,Connochaetes,Connochaetes taurinus,Rhadinovirus,
HP3,14722628936564493926,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus,Rhadinovirus,
HP3,2844489105691033394,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Rhadinovirus,
HP3,1465286102515891677,Mammalia,Artiodactyla,Bovidae,Aepyceros,Aepyceros melampus,Rhadinovirus,
HP3,9990586053617980352,Mammalia,Artiodactyla,Bovidae,Alcelaphus,Alcelaphus buselaphus,Rhadinovirus,
HP3,6674121734304045159,Mammalia,Artiodactyla,Bovidae,Connochaetes,Connochaetes taurinus,Rhadinovirus,
HP3,18034010849408105995,Mammalia,Artiodactyla,Bovidae,Oryx,Oryx beisa,Rhadinovirus,
HP3,15416340786513017025,Mammalia,Primates,Atelidae,Ateles,Ateles geoffroyi,Rhadinovirus,
HP3,10378281623479625661,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Rhadinovirus,
HP3,8628652770496251525,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus,Rhadinovirus,
HP3,10248458575950144380,Mammalia,Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,Rhadinovirus,
HP3,13822214210072207090,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Rhadinovirus,
HP3,6389047760198360780,Mammalia,Artiodactyla,Cervidae,Dama,Dama dama,Rhadinovirus,
HP3,10569179121218688867,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Rhadinovirus,
HP3,795630654733279205,Mammalia,Primates,Cercopithecidae,Macaca,Macaca mulatta,Rhadinovirus,
HP3,14651530918079329555,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Rhadinovirus,
HP3,8795753537088168215,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Rhadinovirus,
HP3,8852254793238289968,Mammalia,Perissodactyla,Equidae,Equus,Equus asinus,Rhadinovirus,
HP3,16338309964544239417,Mammalia,Artiodactyla,Bovidae,Hippotragus,Hippotragus equinus,Rhadinovirus,
HP3,10968084626421825653,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Rhadinovirus,
HP3,11756662875899327674,Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax,Rhadinovirus,
HP3,905171622972978710,Mammalia,Rodentia,Muridae,Apodemus,Apodemus flavicollis,Rhadinovirus,
HP3,16945144648540378476,Mammalia,Rodentia,Muridae,Apodemus,Apodemus sylvaticus,Rhadinovirus,
HP3,8437079641812655326,Mammalia,Rodentia,Muridae,Bandicota,Bandicota indica,Rhadinovirus,
HP3,4823582526082254144,Mammalia,Rodentia,Cricetidae,Microtus,Microtus agrestis,Rhadinovirus,
HP3,10651772888307378961,Mammalia,Rodentia,Cricetidae,Myodes,Myodes glareolus,Rhadinovirus,
HP3,18104907925736416194,Mammalia,Rodentia,Muridae,Rattus,Rattus tiomanicus,Rhadinovirus,
HP3,13504138078911205911,Mammalia,Carnivora,Mustelidae,Martes,Martes pennanti,Rhadinovirus,
HP3,12521852220590257745,Mammalia,Carnivora,Mustelidae,Meles,Meles meles,Rhadinovirus,
HP3,17624984405927881984,Mammalia,Artiodactyla,Bovidae,Alcelaphus,Alcelaphus buselaphus,Rhadinovirus,
HP3,12796057526476194219,Mammalia,Artiodactyla,Cervidae,Alces,Alces alces,Rhadinovirus,
HP3,8368792046952754815,Mammalia,Artiodactyla,Bovidae,Bison,Bison bison,Rhadinovirus,
HP3,16555907745029657579,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,Rhadinovirus,
HP3,6701260782767449193,Mammalia,Artiodactyla,Bovidae,Bos,Bos javanicus,Rhadinovirus,
HP3,6105265610097933735,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Rhadinovirus,
HP3,15628132340047556095,Mammalia,Artiodactyla,Bovidae,Bubalus,Bubalus bubalis,Rhadinovirus,
HP3,17752458518052851184,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus,Rhadinovirus,
HP3,5417141794056670296,Mammalia,Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,Rhadinovirus,
HP3,8327784873961369558,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Rhadinovirus,
HP3,18302988551908762854,Mammalia,Artiodactyla,Cervidae,Rusa,Rusa timorensis,Rhadinovirus,
HP3,15021920770410606358,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus hemionus,Rhadinovirus,
HP3,11837717230996928698,Mammalia,Artiodactyla,Bovidae,Oryx,Oryx gazella,Rhadinovirus,
HP3,7566172783790078153,Mammalia,Artiodactyla,Bovidae,Ovibos,Ovibos moschatus,Rhadinovirus,
HP3,1830952069059915601,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Rhadinovirus,
HP3,16918792541471602092,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis dalli,Rhadinovirus,
HP3,4381139550892971575,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,Rhadinovirus,
HP3,9662257550755062507,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Rhadinovirus,
HP3,4578477423640778554,Mammalia,Primates,Cebidae,Saimiri,Saimiri sciureus,Rhadinovirus,
HP3,1716460078825429940,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Roseolovirus,
HP3,7180857567417684344,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Roseolovirus,
HP3,4208017752797518618,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Rotavirus,
HP3,2795582326747970600,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Rotavirus,
HP3,1328395134115368623,Mammalia,Carnivora,Canidae,Nyctereutes,Nyctereutes procyonoides,Rotavirus,
HP3,8588053248475003708,Mammalia,Carnivora,Viverridae,Paguma,Paguma larvata,Rotavirus,
HP3,11099452309634682098,Mammalia,Primates,Hominidae,Pongo,Pongo pygmaeus,Rotavirus,
HP3,9207625480565100753,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Rotavirus,
HP3,4162281802922938130,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Rotavirus,
HP3,2742086108158463335,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Rotavirus,
HP3,233022486247682999,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Rotavirus,
HP3,5711623296078374444,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Rotavirus,
HP3,858485516676599461,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Rotavirus,
HP3,4880678791374586295,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Rotavirus,
HP3,13619276097946278036,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Rotavirus,
HP3,8565229597287224869,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Rotavirus,
HP3,17547160714161289935,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Rotavirus,
HP3,3261250345268146838,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Rubivirus,
HP3,1411177010505231859,Mammalia,Carnivora,Mustelidae,Neovison,Neovison vison,Sapovirus,
HP3,7223149242064932496,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sapovirus,
HP3,13999414384145669245,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Sapovirus,
HP3,8391258427791352509,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Seadornavirus,
HP3,7430218706445165537,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Seadornavirus,
HP3,4886154045711360177,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Seadornavirus,
HP3,6061126896842963987,Mammalia,Primates,Atelidae,Ateles,Ateles geoffroyi,Simplexvirus,
HP3,13630771423012819571,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Simplexvirus,
HP3,14160183528331567451,Mammalia,Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,Simplexvirus,
HP3,14895051942642713612,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Simplexvirus,
HP3,1030481518731915679,Mammalia,Artiodactyla,Cervidae,Dama,Dama dama,Simplexvirus,
HP3,8649138719362704405,Mammalia,Proboscidea,Elephantidae,Elephas,Elephas maximus,Simplexvirus,
HP3,17835100769536752391,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus ellipsiprymnus,Simplexvirus,
HP3,17305839054819524166,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Simplexvirus,
HP3,11812077114021405641,Mammalia,Artiodactyla,Bovidae,Redunca,Redunca arundinum,Simplexvirus,
HP3,2152057148865068262,Mammalia,Artiodactyla,Bovidae,Rupicapra,Rupicapra rupicapra,Simplexvirus,
HP3,7819519877612098877,Mammalia,Artiodactyla,Bovidae,Syncerus,Syncerus caffer,Simplexvirus,
HP3,8971294948978512130,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Simplexvirus,
HP3,5987851515679070290,Mammalia,Primates,Cercopithecidae,Macaca,Macaca arctoides,Simplexvirus,
HP3,1760100619676591755,Mammalia,Primates,Cercopithecidae,Macaca,Macaca cyclopis,Simplexvirus,
HP3,18308436742828976682,Mammalia,Primates,Cercopithecidae,Macaca,Macaca fascicularis,Simplexvirus,
HP3,13073587130557533763,Mammalia,Primates,Cercopithecidae,Macaca,Macaca fuscata,Simplexvirus,
HP3,11909677693648991423,Mammalia,Primates,Cercopithecidae,Macaca,Macaca mulatta,Simplexvirus,
HP3,4223598158157889239,Mammalia,Primates,Cercopithecidae,Macaca,Macaca nemestrina,Simplexvirus,
HP3,12994425817021062675,Mammalia,Primates,Cercopithecidae,Macaca,Macaca radiata,Simplexvirus,
HP3,6537023990356459126,Mammalia,Primates,Cercopithecidae,Papio,Papio hamadryas,Simplexvirus,
HP3,4748485009975881165,Mammalia,Primates,Cercopithecidae,Papio,Papio anubis,Simplexvirus,
HP3,928097032623065654,Mammalia,Primates,Cercopithecidae,Papio,Papio cynocephalus,Simplexvirus,
HP3,299404364842126671,Mammalia,Primates,Cercopithecidae,Papio,Papio ursinus,Simplexvirus,
HP3,3645019624709157703,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus sabaeus,Simplexvirus,
HP3,15324625228048856538,Mammalia,Primates,Cercopithecidae,Papio,Papio ursinus,Simplexvirus,
HP3,577212840760920840,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,Simplexvirus,
HP3,15340380790756259283,Mammalia,Primates,Callitrichidae,Callithrix,Callithrix jacchus,Simplexvirus,
HP3,1524260818913492481,Mammalia,Primates,Hominidae,Gorilla,Gorilla beringei,Simplexvirus,
HP3,13394691824298596934,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,Simplexvirus,
HP3,17693114476188556962,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Simplexvirus,
HP3,12066646497852530102,Mammalia,Primates,Hominidae,Pan,Pan troglodytes,Simplexvirus,
HP3,9401497141458138382,Mammalia,Primates,Hominidae,Pongo,Pongo pygmaeus,Simplexvirus,
HP3,3615991970787564098,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Simplexvirus,
HP3,12462338877328334614,Mammalia,Diprotodontia,Macropodidae,Macropus,Macropus giganteus,Simplexvirus,
HP3,12725091952223982062,Mammalia,Diprotodontia,Macropodidae,Macropus,Macropus parma,Simplexvirus,
HP3,2396756070917709094,Mammalia,Diprotodontia,Macropodidae,Dorcopsis,Dorcopsis muelleri,Simplexvirus,
HP3,9656971626631141752,Mammalia,Diprotodontia,Macropodidae,Macropus,Macropus giganteus,Simplexvirus,
HP3,4695004133388177026,Mammalia,Primates,Cebidae,Saimiri,Saimiri sciureus,Simplexvirus,
HP3,10030320905582910822,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Suipoxvirus,
HP3,16746303079215055250,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Teschovirus,
HP3,10300497765779405272,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Thogotovirus,
HP3,18426137331864238594,Mammalia,Rodentia,Muridae,Meriones,Meriones hurrianae,Thogotovirus,
HP3,5691368775507199218,Mammalia,Rodentia,Muridae,Rattus,Rattus rattus,Thogotovirus,
HP3,4095573742752361841,Mammalia,Rodentia,Muridae,Tatera,Tatera indica,Thogotovirus,
HP3,11614668700320801492,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Thogotovirus,
HP3,15873683825126169782,Mammalia,Artiodactyla,Camelidae,Camelus,Camelus dromedarius,Thogotovirus,
HP3,8392191275694288169,Mammalia,Perissodactyla,Equidae,Equus,Equus asinus,Thogotovirus,
HP3,11413017773014824049,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Thogotovirus,
HP3,13629090987971660210,Mammalia,Carnivora,Herpestidae,Mungos,Mungos mungo,Thogotovirus,
HP3,3482162558895644223,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,Thogotovirus,
HP3,3807850357298285832,Mammalia,Rodentia,Muridae,Rattus,Rattus rattus,Thogotovirus,
HP3,5100673459581623333,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Torovirus,
Anthony,13276260015039421467,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Torovirus,
HP3,4660535122074965409,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Torovirus,
HP3,4327346672189051151,Mammalia,Primates,Hominidae,Homo,Homo sapiens,Torovirus,
HP3,438651351857440067,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Torovirus,
Anthony,12959008053529760926,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Torovirus,
Anthony,11561585373610415572,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Torovirus,
Anthony,9836990405106936918,Reptilia,Squamata,Colubridae,Euprepiophis,Euprepiophis mandarinus,Torovirus,
Anthony,2035172539394531429,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus,Torovirus,
HP3,3956322728608859648,Mammalia,Artiodactyla,Cervidae,Alces,Alces alces,Varicellovirus,
HP3,12397399552514946664,Mammalia,Artiodactyla,Bovidae,Ammotragus,Ammotragus lervia,Varicellovirus,
HP3,3700707409483934016,Mammalia,Artiodactyla,Bovidae,Bison,Bison bonasus,Varicellovirus,
HP3,17729224671386088271,Mammalia,Artiodactyla,Bovidae,Bos,Bos grunniens,Varicellovirus,
HP3,10845805064979432910,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Varicellovirus,
HP3,12144496113269866145,Mammalia,Artiodactyla,Bovidae,Capra,Capra hircus,Varicellovirus,
HP3,3489644403249814253,Mammalia,Artiodactyla,Bovidae,Capra,Capra ibex,Varicellovirus,
HP3,18205758262944621413,Mammalia,Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,Varicellovirus,
HP3,1999228841019958740,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus dorsalis,Varicellovirus,
HP3,7246218866797774330,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus leucogaster,Varicellovirus,
HP3,12182255378600252580,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus nigrifrons,Varicellovirus,
HP3,15436859874811396201,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus weynsi,Varicellovirus,
HP3,10227052383047518735,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Varicellovirus,
HP3,135519833120252495,Mammalia,Artiodactyla,Cervidae,Dama,Dama dama,Varicellovirus,
HP3,7828480611634045989,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus,Varicellovirus,
